num_cpf_cnpj;cod_cooperativa;cod_agencia;cod_conta;num_plastico;dat_transacao;vlr_transacao;nom_modalidade;nom_cidade_estabelecimento
613085428546;640;12;10663;82434;04/06/2023 17:11:37;31,63;DEBITO;SAO PAULO
557421816337;331;12;18571;65916;24/06/2023 07:36:30;35,94;DEBITO;NATAL
242193560265;331;11;5897;26399;07/11/2022 14:11:01;36,11;DEBITO;PORTO ALEGRE
736156096495;331;11;39691;98564;11/02/2023 22:19:29;32,39;DEBITO;PORTO ALEGRE
02507391715;523;15;74019;10064;25/06/2023 17:02:09;26,84;DEBITO;SAO PAULO
507366228964;331;12;5363;95187;16/07/2023 14:23:40;26,11;CREDITO;SALVADOR
970976143348;331;04;37635;65486;29/06/2022 13:43:12;34,73;DEBITO;SOROCABA
547976863994;331;11;96971;65628;21/05/2023 14:27:02;28,57;DEBITO;NATAL
736156096495;331;11;41403;59569;11/07/2023 15:48:51;35,49;DEBITO;PORTO ALEGRE
736156096495;331;11;54676;15631;29/12/2022 15:35:53;26,89;CREDITO;ESTREITO
814878020990;331;11;6680;4041;03/07/2023 21:08:13;26,9;DEBITO;PORTO ALEGRE
963407679166;331;11;18677;57395;08/07/2023 13:04:52;35,18;CREDITO;PORTO ALEGRE
396872818177;331;15;44727;43086;02/01/2023 22:07:13;30,43;CREDITO;ESTREITO
663988313885;331;15;70176;93227;21/06/2023 15:05:08;35,39;CREDITO;CURITIBA
324190386634;331;11;6680;4041;02/03/2023 15:43:02;31,67;DEBITO;PORTO ALEGRE
502373227522;331;11;33132;86015;22/07/2023 14:09:21;30,36;CREDITO;PORTO ALEGRE
842887481729;331;11;80192;16018;02/02/2023 16:28:57;36,11;CREDITO;PORTO ALEGRE
250561010390;331;15;57252;48085;31/12/2022 15:02:36;34,88;CREDITO;ESTREITO
754858696670;331;11;33132;86015;09/12/2022 14:51:29;41,83;DEBITO;PORTO ALEGRE
842887481729;640;19;66708;16875;14/07/2023 13:33:41;31,54;DEBITO;BRASILIA
930109302247;331;19;94678;88895;05/06/2023 08:05:51;36,36;DEBITO;JURUENA
663988313885;640;19;90034;72626;16/05/2023 14:11:45;30,04;DEBITO;VITORIA
663988313885;331;11;5897;26399;21/05/2023 15:02:24;35,47;DEBITO;PORTO ALEGRE
56841977730;331;11;61926;59869;13/12/2022 14:03:15;34,97;CREDITO;PORTO ALEGRE
77402299113;331;11;18677;57395;29/09/2022 11:16:05;44,27;CREDITO;PORTO ALEGRE
284180286979;331;11;52467;9618;21/07/2023 18:54:42;38,37;CREDITO;ESTREITO
226774898261;331;19;60066;56650;14/08/2022 12:17:32;45,56;CREDITO;BRASILIA
663988313885;331;04;62598;66746;27/07/2023 15:11:30;37,61;DEBITO;CAMARGO
507366228964;331;11;33132;86015;24/07/2023 12:12:48;49,74;DEBITO;PORTO ALEGRE
609262955617;331;19;79792;73468;10/12/2022 12:26:02;36,06;CREDITO;BRASILIA
483071387011;331;19;4711;99693;27/01/2023 16:43:01;52,5;DEBITO;VITORIA
905118779976;331;11;18677;57395;06/02/2023 23:15:30;43,95;CREDITO;PORTO ALEGRE
791659053970;331;15;89308;26849;21/06/2023 00:41:57;38,68;DEBITO;BELEM
350087028831;331;11;61926;59869;29/06/2023 14:56:25;37,23;CREDITO;PORTO ALEGRE
614762168976;331;04;80512;57397;07/09/2022 12:24:28;38,84;CREDITO;SAO PAULO
619574271739;331;12;63065;16549;07/03/2023 15:42:58;43,05;DEBITO;SALVADOR
167398670695;331;04;67057;61068;17/06/2023 05:28:45;54,57;DEBITO;CURITIBA
483071387011;331;11;88530;11548;22/04/2023 18:41:16;47,18;CREDITO;ESTREITO
929057698602;331;11;33132;86015;23/03/2023 14:38:37;38,86;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;18/07/2023 15:51:36;38,12;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;30/06/2023 15:13:33;43,77;CREDITO;PORTO ALEGRE
690702403582;331;11;6680;4041;29/12/2022 15:54:03;45,49;DEBITO;PORTO ALEGRE
715516243636;331;11;33132;86015;15/07/2023 13:57:00;45,12;DEBITO;PORTO ALEGRE
915783967335;331;11;72058;30071;01/03/2023 14:34:55;54,85;DEBITO;NATAL
690702403582;331;11;14384;98572;08/07/2022 13:18:06;57,71;CREDITO;BELO HORIZONTE
845321722235;331;11;94767;4268;08/11/2022 15:57:31;40,98;DEBITO;PORTO ALEGRE
715516243636;331;11;18677;57395;23/12/2022 23:09:36;58,8;CREDITO;PORTO ALEGRE
321310843567;331;11;5897;26399;05/11/2022 16:24:34;54,81;DEBITO;PORTO ALEGRE
77402299113;331;11;5897;26399;06/11/2022 15:34:11;56,95;DEBITO;PORTO ALEGRE
226774898261;331;15;56070;70676;27/01/2023 18:00:22;58,07;DEBITO;ESTREITO
690702403582;523;12;88457;96928;17/06/2023 16:41:08;50,49;DEBITO;VITORIA
905118779976;331;11;62839;61590;29/07/2023 20:38:08;52,61;DEBITO;GOIANIA
970976143348;331;12;97691;69826;10/09/2022 11:45:15;46,41;CREDITO;SALVADOR
613085428546;331;11;14384;98572;02/01/2023 22:09:23;54,57;CREDITO;LUIS EDUARDO
963407679166;331;11;9647;10441;08/01/2023 15:27:22;62,83;CREDITO;PORTO ALEGRE
690702403582;331;11;72058;30071;13/08/2022 20:01:12;52,95;CREDITO;NATAL
502373227522;331;11;72058;30071;14/08/2022 11:16:28;47,59;CREDITO;NATAL
359478560193;331;11;28589;57076;13/08/2022 13:10:00;57,5;CREDITO;PORTO ALEGRE
844736147031;331;11;56495;63630;14/12/2022 18:19:24;56,08;CREDITO;PORTO ALEGRE
929057698602;331;11;90453;84848;26/02/2023 12:55:26;62,1;CREDITO;PORTO ALEGRE
428284822070;331;11;39691;98564;07/12/2022 14:35:18;62,88;DEBITO;PORTO ALEGRE
613085428546;331;11;36482;81449;04/04/2023 12:01:30;62,66;CREDITO;PORTO ALEGRE
963407679166;331;19;71561;66980;14/03/2023 00:31:12;49,82;CREDITO;CURITIBA
432253220361;331;12;5363;95187;13/07/2022 23:53:05;57,54;CREDITO;ESTREITO
78254576062;331;11;52467;9618;02/06/2023 15:55:05;69,08;CREDITO;ESTREITO
690702403582;331;11;77060;43299;08/05/2023 18:52:07;71,32;DEBITO;CURITIBA
930109302247;331;11;18677;57395;26/08/2022 19:03:26;66,63;CREDITO;PORTO ALEGRE
663988313885;640;19;8582;94829;09/06/2023 21:37:14;67,06;DEBITO;CURITIBA
557421816337;331;12;82157;32106;03/07/2023 02:19:13;54,11;CREDITO;SALVADOR
250561010390;331;12;63065;16549;28/01/2023 22:42:33;58,86;DEBITO;SALVADOR
557421816337;331;16;22294;85722;20/10/2022 18:14:37;71,46;CREDITO;LUIS EDUARDO
78254576062;640;19;24351;94363;21/07/2023 21:24:31;54,57;DEBITO;VITORIA
905118779976;331;04;5631;19471;09/09/2022 12:51:55;67,46;CREDITO;SAO PAULO
592531245977;331;04;5631;19471;03/08/2022 15:19:11;71,9;CREDITO;SOROCABA
663988313885;331;11;34251;8094;13/05/2023 13:53:37;57,73;DEBITO;SOROCABA
690702403582;331;19;47094;72114;02/12/2022 17:10:11;61,98;CREDITO;CURITIBA
929057698602;331;11;33132;86015;07/02/2023 10:47:12;78,47;CREDITO;PORTO ALEGRE
130026642316;640;19;66708;16875;01/08/2023 23:34:07;57,88;DEBITO;VITORIA
432253220361;331;19;47094;72114;09/06/2023 15:24:20;68,82;CREDITO;GOIANIA
428284822070;331;11;39691;98564;02/08/2022 12:05:01;72,81;CREDITO;PORTO ALEGRE
669761641018;331;11;6680;4041;21/07/2023 14:20:31;73,53;DEBITO;PORTO ALEGRE
350087028831;331;11;90453;84848;27/02/2023 14:16:12;82,8;CREDITO;PORTO ALEGRE
159131936071;331;11;24343;52030;12/03/2023 01:40:48;82,23;CREDITO;PORTO ALEGRE
685221771588;331;11;28589;87952;20/07/2023 16:36:01;84;CREDITO;PORTO ALEGRE
663988313885;331;11;14384;98572;04/07/2022 20:26:27;75,41;CREDITO;BELO HORIZONTE
149061348282;331;11;33132;86015;22/06/2023 13:32:33;75,54;CREDITO;NATAL
970976143348;331;15;56308;19813;15/09/2022 12:16:47;77,55;CREDITO;ESTREITO
842887481729;331;19;52013;78311;05/11/2022 13:56:02;76,2;DEBITO;CAMPO GRANDE
220627923133;331;11;21401;97774;30/06/2023 00:29:30;64,62;DEBITO;SAO PAULO
359647267446;331;11;72058;30071;13/04/2023 15:13:02;74,5;CREDITO;NATAL
276589771893;331;11;43276;68299;13/08/2022 11:23:49;72,44;CREDITO;PORTO ALEGRE
902188823354;331;19;94678;88895;29/06/2023 14:58:15;90,46;DEBITO;SAO PAULO
613085428546;331;12;5363;95187;10/08/2022 18:52:49;90,78;CREDITO;JURUENA
970976143348;523;15;24608;71226;13/07/2023 17:14:27;96,51;DEBITO;CURITIBA
811071765628;331;11;61926;59869;23/02/2023 15:22:02;92,41;CREDITO;ESTREITO
201290328698;331;04;88035;54700;30/06/2023 13:04:04;101,12;DEBITO;CURITIBA
814878020990;331;11;34251;8094;14/05/2023 15:07:01;80,97;DEBITO;SOROCABA
816161389695;331;04;88035;54700;29/06/2023 12:57:00;76,03;DEBITO;CURITIBA
970976143348;331;04;88035;54700;29/06/2023 21:33:28;79,32;DEBITO;PORTO ALEGRE
226774898261;640;12;10663;82434;06/05/2023 01:10:50;84,85;DEBITO;NATAL
436266849400;331;19;55683;94409;15/04/2023 14:29:43;109,54;CREDITO;BRASILIA
721805475549;331;11;88530;11548;25/03/2023 02:52:25;99,05;CREDITO;PORTO ALEGRE
502373227522;331;11;18677;57395;10/05/2023 15:15:53;82,62;CREDITO;PORTO ALEGRE
56841977730;331;11;56495;63630;07/12/2022 20:42:59;86,62;CREDITO;PORTO ALEGRE
885821831143;331;11;14384;98572;31/10/2022 15:39:35;119,79;CREDITO;CURITIBA
483071387011;331;12;5363;95187;19/05/2023 15:27:15;89,79;CREDITO;SALVADOR
483071387011;331;11;96971;65628;16/11/2022 15:11:32;83;DEBITO;PORTO ALEGRE
953033981511;331;15;62248;54272;23/03/2023 14:59:44;101,46;CREDITO;ESTREITO
156671646484;640;19;69922;54713;11/07/2023 11:45:08;108,07;DEBITO;VITORIA
47309754961;331;11;24343;52030;19/08/2022 21:39:58;103,09;CREDITO;SOROCABA
350087028831;331;04;13425;20939;18/09/2022 15:02:47;85,49;DEBITO;SAO PAULO
350087028831;640;19;86758;63904;03/07/2023 12:44:34;111,67;DEBITO;VITORIA
350087028831;331;11;34098;82411;10/11/2022 16:02:54;87,87;DEBITO;PORTO ALEGRE
554787434755;331;15;56070;70676;26/03/2023 14:51:10;109,34;DEBITO;ESTREITO
483071387011;331;11;9647;10441;13/01/2023 14:26:33;95,71;CREDITO;NATAL
21824697851;331;15;62248;54272;28/01/2023 15:48:53;109,64;CREDITO;ESTREITO
201290328698;331;11;72058;30071;10/09/2022 11:08:21;103,17;CREDITO;NATAL
902188823354;640;16;39931;88690;20/06/2023 12:17:39;119,2;DEBITO;BARREIRAS
949239435165;331;11;18677;57395;04/02/2023 23:20:31;105,73;CREDITO;PORTO ALEGRE
577766380628;331;15;64719;43098;01/12/2022 15:12:17;120,86;CREDITO;ESTREITO
577766380628;331;15;64719;43098;01/10/2022 11:04:10;102,86;CREDITO;ESTREITO
902188823354;331;04;34751;12773;05/07/2023 15:32:51;119,67;CREDITO;ESTREITO
201290328698;640;19;8582;94829;20/06/2023 10:30:28;125,07;DEBITO;VITORIA
201290328698;331;11;18677;57395;14/03/2023 14:14:42;140,75;CREDITO;PORTO ALEGRE
201290328698;331;19;30980;12479;13/02/2023 14:46:51;124,53;CREDITO;BRASILIA
715516243636;331;11;28589;57076;04/02/2023 14:42:59;164,32;CREDITO;ESTREITO
299608694265;331;19;4711;99693;30/11/2022 15:26:50;174,42;DEBITO;BRASILIA
562696359419;331;15;28881;14655;12/03/2023 14:59:33;164,69;CREDITO;CURITIBA
02507391715;331;11;33132;86015;04/02/2023 14:37:13;144,2;DEBITO;PORTO ALEGRE
715516243636;331;19;55683;94409;14/04/2023 16:01:24;201,35;CREDITO;BRASILIA
917100361826;331;11;96971;65628;14/12/2022 12:20:29;224,43;DEBITO;NATAL
715516243636;331;11;9647;10441;10/01/2023 21:17:50;210,61;CREDITO;PORTO ALEGRE
226119120233;331;15;64719;43098;16/08/2022 17:47:11;162,82;CREDITO;ESTREITO
589248511285;331;19;30980;12479;20/02/2023 16:23:46;178,83;DEBITO;BRASILIA
427511388707;331;15;79047;6281;08/01/2023 15:01:11;188,28;CREDITO;ESTREITO
736156096495;640;12;10663;82434;20/06/2023 19:21:10;244,87;DEBITO;SAO PAULO
316619581618;331;11;73767;80531;09/09/2022 13:00:06;248,58;DEBITO;PORTO ALEGRE
929057698602;331;16;22294;85722;03/11/2022 14:28:03;257,94;CREDITO;PORTO NACIONAL
814878020990;331;19;75964;17196;26/11/2022 14:29:53;277,09;CREDITO;CURITIBA
428284822070;331;19;71561;66980;19/12/2022 02:19:40;268,14;CREDITO;CURITIBA
428284822070;331;19;71561;66980;31/05/2023 01:25:02;232,55;CREDITO;CURITIBA
428284822070;331;11;14384;98572;20/06/2023 18:57:52;223,33;CREDITO;CURITIBA
953033981511;331;11;33132;86015;28/07/2023 14:29:20;294,96;DEBITO;SOROCABA
321310843567;331;04;44157;19189;24/11/2022 17:25:43;352,37;CREDITO;ESTREITO
315670757970;331;11;99247;4127;24/01/2023 14:54:32;286,24;CREDITO;ESTREITO
851428470824;331;11;28589;57076;08/03/2023 14:47:16;320,94;CREDITO;PORTO ALEGRE
250561010390;331;15;64719;43098;22/07/2023 17:07:16;297,06;CREDITO;ESTREITO
437707388040;640;19;69922;54713;14/07/2023 17:11:04;383,17;DEBITO;GOIANIA
742021665379;331;19;13356;57952;22/10/2022 11:47:24;305,91;CREDITO;CURITIBA
742021665379;331;15;16778;24531;21/09/2022 10:27:30;455,03;CREDITO;ESTREITO
585224148692;331;15;16778;24531;10/12/2022 15:09:37;508,6;CREDITO;ESTREITO
149061348282;640;19;29025;64098;02/06/2023 18:23:14;547,39;DEBITO;ESTREITO
348283102843;331;15;64719;43098;04/10/2022 11:53:42;558,64;CREDITO;CURITIBA
392671326353;331;11;33132;86015;09/01/2023 15:26:56;582,48;DEBITO;BELO HORIZONTE
453603310739;640;19;96643;88245;05/07/2023 12:44:28;565,04;DEBITO;VITORIA
396872818177;331;04;81716;84777;11/08/2022 13:18:03;726,15;CREDITO;SAO PAULO
585224148692;331;19;54737;16532;14/07/2022 19:15:50;727,24;CREDITO;JURUENA
953033981511;331;12;57859;68354;08/04/2023 15:46:25;928,12;CREDITO;CURITIBA
359478560193;640;19;35379;72036;01/06/2023 16:05:03;1614,93;DEBITO;LUIS EDUARDO
576666004026;331;19;36600;47194;30/07/2023 14:53:33;23,8;CREDITO;BRASILIA
731959689461;331;15;56308;20007;13/07/2022 20:36:38;52,66;CREDITO;PORTO ALEGRE
774724913912;331;12;57859;68354;03/10/2022 23:58:44;15,74;CREDITO;PORTO NACIONAL
437707388040;331;12;57859;68354;26/01/2023 03:06:47;34,11;CREDITO;PORTO NACIONAL
827045297905;331;12;57859;68354;23/01/2023 02:40:39;98,09;CREDITO;PORTO NACIONAL
888808400486;640;16;39931;88690;07/08/2023 17:53:51;544,4;DEBITO;BELO HORIZONTE
130911553772;640;19;42684;51009;13/08/2023 22:18:33;19,17;DEBITO;VITORIA
970976143348;331;12;4414;6167;13/08/2023 12:11:20;219,77;DEBITO;BELO HORIZONTE
21824697851;640;15;17511;91217;17/08/2023 15:49:17;18,97;DEBITO;RIO DE JANEIRO
953033981511;640;16;55919;27853;17/08/2023 16:40:14;24,31;DEBITO;BARREIRAS
791659053970;640;19;18056;15316;16/08/2023 17:04:16;10,35;DEBITO;VITORIA
177919269646;640;19;30676;13040;09/08/2023 11:18:28;10,82;DEBITO;VITORIA
585224148692;331;11;5897;26399;30/05/2023 11:46:43;35,99;DEBITO;
507366228964;331;12;61194;48383;01/08/2023 17:38:38;39,88;DEBITO;
557421816337;640;16;7424;51387;20/07/2023 09:16:59;216,44;DEBITO;
149061348282;331;11;31317;47849;01/12/2022 22:26:18;382,81;DEBITO;
953033981511;640;19;71305;68692;04/07/2023 13:41:29;870,23;DEBITO;
589434277566;331;15;56308;20007;13/07/2022 21:03:03;0,58;CREDITO;ESTREITO
851428470824;331;15;56308;20007;13/07/2022 21:14:57;0,4;CREDITO;ESTREITO
963407679166;331;11;52467;9618;20/11/2022 17:09:54;0,47;CREDITO;ESTREITO
930109302247;331;11;47669;42511;17/11/2022 15:00:19;0,49;CREDITO;ESTREITO
547976863994;331;12;5363;95187;07/07/2023 21:02:42;1,14;CREDITO;ESTREITO
827045297905;331;04;34318;80547;19/11/2022 02:30:26;1,07;CREDITO;ESTREITO
437707388040;331;11;72058;30071;16/09/2022 12:24:02;1,23;CREDITO;NATAL
453603310739;331;11;31317;47849;23/05/2023 18:24:37;2,4;CREDITO;PORTO ALEGRE
427511388707;331;15;28881;14655;05/09/2022 22:49:26;3,56;CREDITO;ESTREITO
149061348282;331;19;47094;72114;19/11/2022 13:00:30;2,65;CREDITO;ESTREITO
177919269646;331;11;6680;4041;31/05/2023 17:07:42;3,46;DEBITO;PORTO ALEGRE
437707388040;640;16;63560;68220;17/05/2023 22:57:28;3,38;DEBITO;BARREIRAS
78254576062;331;11;16605;59568;22/08/2022 11:27:50;3,7;DEBITO;PORTO ALEGRE
970976143348;331;11;77060;43299;13/12/2022 11:23:16;2,89;DEBITO;PORTO ALEGRE
663988313885;331;15;44727;43086;26/09/2022 07:22:58;4,01;CREDITO;ESTREITO
663988313885;331;19;47094;72114;22/06/2023 15:35:35;3,37;CREDITO;ESTREITO
663988313885;331;11;54676;15631;02/11/2022 14:11:27;4,59;DEBITO;PORTO ALEGRE
557421816337;331;11;33132;86015;23/03/2023 14:20:34;4,57;DEBITO;PORTO ALEGRE
250561010390;331;11;47669;42511;10/12/2022 15:24:51;5,11;CREDITO;PORTO ALEGRE
827045297905;331;11;32511;77260;06/06/2023 00:11:49;3,96;CREDITO;PORTO ALEGRE
690702403582;331;11;41403;59569;07/08/2022 12:39:56;5,26;DEBITO;PORTO ALEGRE
149061348282;331;11;18677;57395;15/09/2022 11:15:26;5,97;CREDITO;PORTO ALEGRE
502373227522;331;04;30114;29170;20/04/2023 14:13:20;5,48;DEBITO;SAO PAULO
78254576062;331;19;34704;19579;14/07/2023 17:57:00;5,79;DEBITO;BRASILIA
827045297905;640;19;4840;73252;22/03/2023 18:00:01;5,77;DEBITO;VITORIA
888808400486;331;19;94678;88895;31/03/2023 14:35:26;5,24;DEBITO;PORTO NACIONAL
130911553772;331;11;52467;9618;25/07/2023 22:25:09;6,43;DEBITO;PORTO ALEGRE
67353641203;331;11;14384;98572;09/05/2023 13:57:44;6,54;CREDITO;CURITIBA
774724913912;331;11;5897;26399;14/10/2022 17:39:39;6,28;DEBITO;PORTO ALEGRE
953033981511;331;11;47669;42511;04/02/2023 14:22:45;4,84;CREDITO;BRASILIA
953033981511;640;19;20131;19384;24/07/2023 18:09:05;6,15;DEBITO;VITORIA
177919269646;331;11;32511;77260;02/11/2022 12:52:01;5,45;DEBITO;PORTO ALEGRE
585224148692;331;11;21401;85932;17/12/2022 15:55:51;7,53;DEBITO;PORTO ALEGRE
930109302247;331;11;31317;47849;06/10/2022 18:22:26;7,01;CREDITO;PORTO ALEGRE
28248281208;331;15;62248;54272;23/03/2023 16:00:16;7,19;CREDITO;ESTREITO
44680203456;331;04;80644;86421;18/07/2022 19:11:35;6,74;CREDITO;SAO PAULO
149061348282;331;11;28589;57076;07/03/2023 20:41:17;7,93;CREDITO;PORTO ALEGRE
199539317320;331;12;5363;95187;24/12/2022 13:32:39;6,3;CREDITO;ESTREITO
851428470824;331;11;32511;77260;17/05/2023 16:45:35;6,28;CREDITO;PORTO ALEGRE
270908897076;331;11;33132;86015;21/12/2022 22:23:59;6,03;DEBITO;PORTO ALEGRE
21824697851;331;11;33132;86015;15/03/2023 14:49:17;7,29;DEBITO;PORTO ALEGRE
690702403582;331;11;33132;86015;30/04/2023 14:54:51;7,59;DEBITO;PORTO ALEGRE
774724913912;640;19;60391;65206;22/07/2023 23:18:58;6,92;DEBITO;SALVADOR
428284822070;331;11;16605;59568;18/08/2022 11:03:34;7,74;DEBITO;PORTO ALEGRE
250561010390;331;04;88150;37748;27/04/2023 15:32:34;8,16;DEBITO;ESTREITO
970976143348;331;04;5631;19471;18/12/2022 15:07:57;8,46;CREDITO;SAO PAULO
447021508655;331;11;43276;68299;29/01/2023 15:55:54;6,85;CREDITO;PORTO ALEGRE
250561010390;640;19;96643;88245;14/07/2023 00:55:46;8,92;DEBITO;VITORIA
970976143348;331;12;5363;95187;22/07/2023 15:23:20;8,95;CREDITO;SALVADOR
585224148692;331;12;98928;77744;15/05/2023 20:05:12;6,12;CREDITO;SALVADOR
663988313885;640;19;37875;52794;19/07/2023 17:57:09;7,72;DEBITO;VITORIA
270908897076;331;12;85572;23044;07/05/2023 14:16:26;9,29;CREDITO;ESTREITO
177919269646;331;11;62839;61590;15/01/2023 23:07:52;9,37;DEBITO;GOIANIA
949239435165;331;12;13362;21512;27/10/2022 21:37:00;8,76;DEBITO;SALVADOR
791659053970;331;11;43276;68299;21/08/2022 17:46:25;8,07;CREDITO;PORTO ALEGRE
427511388707;331;11;33132;86015;23/05/2023 21:37:18;7,95;DEBITO;PORTO ALEGRE
437707388040;331;15;44727;43086;07/02/2023 14:48:45;7,35;CREDITO;ESTREITO
149061348282;331;11;32511;77260;19/12/2022 15:08:39;9,08;CREDITO;PORTO ALEGRE
149061348282;331;11;21401;85932;28/10/2022 00:37:58;9,3;DEBITO;PORTO ALEGRE
888808400486;331;11;32511;77260;12/09/2022 11:39:34;8,61;CREDITO;PORTO ALEGRE
663988313885;331;04;80644;86421;12/07/2022 20:22:40;7,19;CREDITO;BRASILIA
321310843567;331;11;73767;80531;18/03/2023 15:19:19;9,06;DEBITO;PORTO ALEGRE
235851474194;331;11;52467;9618;04/07/2023 11:52:54;10,01;CREDITO;CURITIBA
873186841800;331;11;52467;9618;20/07/2023 18:21:11;8,75;CREDITO;CURITIBA
917100361826;331;11;50487;30670;22/04/2023 17:49:46;8;DEBITO;CURITIBA
284180286979;331;11;93144;47953;02/03/2023 17:01:34;9,62;CREDITO;PORTO ALEGRE
663988313885;331;11;31317;47849;09/10/2022 10:54:15;8,91;CREDITO;PORTO ALEGRE
164289572320;331;12;5363;95187;23/11/2022 15:13:20;8,07;CREDITO;SALVADOR
78254576062;640;19;66708;16875;10/06/2023 18:12:11;10,28;DEBITO;VITORIA
736156096495;331;12;5363;95187;08/06/2023 11:29:57;8,42;CREDITO;ESTREITO
736156096495;331;15;44727;43086;14/01/2023 14:45:35;8,86;CREDITO;ESTREITO
827045297905;331;12;5363;95187;14/10/2022 12:03:25;9,72;CREDITO;ESTREITO
888808400486;640;15;3142;16789;22/07/2023 12:41:35;8,63;DEBITO;RIO DE JANEIRO
718419065181;331;11;47669;42511;13/02/2023 14:58:03;9,7;CREDITO;ESTREITO
77402299113;331;11;61970;69524;14/01/2023 15:02:49;11,31;DEBITO;PORTO ALEGRE
475770316700;331;19;36600;47194;11/06/2023 03:23:47;8,55;CREDITO;ESTREITO
130026642316;331;12;5363;95187;27/05/2023 16:05:20;9,62;CREDITO;JURUENA
321310843567;331;11;18677;57395;08/11/2022 15:08:04;10,74;CREDITO;PORTO ALEGRE
244528729785;331;11;31317;47849;07/07/2023 15:24:33;11,32;CREDITO;PALMAS
718419065181;331;11;31317;47849;08/01/2023 14:39:18;9,12;CREDITO;CURITIBA
663988313885;331;11;80192;16018;02/02/2023 16:02:11;9,54;CREDITO;GOIANIA
437707388040;331;11;93144;47953;08/12/2022 14:18:02;8,03;CREDITO;PORTO ALEGRE
742021665379;331;15;56070;70676;02/05/2023 15:11:44;9,55;DEBITO;ESTREITO
437707388040;640;16;7424;51387;15/07/2023 10:20:05;8,42;DEBITO;LUIS EDUARDO
149061348282;640;19;8582;94829;16/06/2023 11:35:13;10,26;DEBITO;VITORIA
149061348282;331;12;97923;53628;29/05/2023 22:33:17;8,78;DEBITO;BELO HORIZONTE
827045297905;331;15;44727;43086;17/06/2023 15:04:17;9,77;CREDITO;ESTREITO
827045297905;331;11;33132;86015;19/12/2022 14:20:15;9,02;DEBITO;PORTO ALEGRE
77402299113;331;11;54676;15631;09/11/2022 15:58:26;9,47;CREDITO;ESTREITO
736156096495;331;11;54676;15631;07/11/2022 23:16:21;10,08;CREDITO;ESTREITO
585224148692;331;11;33132;86015;16/12/2022 14:32:34;9,22;DEBITO;PORTO ALEGRE
437707388040;331;12;5363;95187;16/04/2023 03:17:51;10,57;CREDITO;ESTREITO
663988313885;331;12;5363;95187;17/07/2022 03:28:55;12,85;CREDITO;ESTREITO
485185843539;331;11;13978;81406;20/07/2022 20:04:15;9,33;DEBITO;PORTO ALEGRE
226676425051;331;19;52013;78311;12/09/2022 10:47:20;10,57;DEBITO;BRASILIA
78254576062;331;04;77227;87133;28/08/2022 12:52:39;10,15;CREDITO;SAO PAULO
321242418500;331;19;75964;17196;04/08/2022 12:50:58;10,54;DEBITO;BRASILIA
149061348282;331;12;70835;85469;03/08/2023 12:18:09;12,99;DEBITO;BELO HORIZONTE
47309754961;331;11;16605;59568;20/09/2022 11:53:07;11,42;CREDITO;PORTO ALEGRE
542125515599;331;11;43276;68299;16/02/2023 14:01:47;13,97;CREDITO;PORTO ALEGRE
827045297905;331;11;43547;78017;15/07/2022 12:41:27;9,75;DEBITO;PORTO ALEGRE
816161389695;523;04;56568;29776;23/04/2023 16:54:11;13,32;DEBITO;GOIANIA
502373227522;640;15;69505;91559;14/07/2023 19:43:40;11,56;DEBITO;CURITIBA
557421816337;331;11;54676;15631;09/02/2023 14:49:12;13,59;CREDITO;PORTO ALEGRE
842887481729;640;19;22565;79611;28/04/2023 16:39:47;13,81;DEBITO;ESTREITO
359478560193;331;12;5363;95187;03/10/2022 12:36:58;13,24;CREDITO;GOIANIA
536600332290;331;11;42414;7587;26/06/2023 15:39:30;13,55;CREDITO;GOIANIA
226774898261;523;12;88457;96928;24/06/2023 23:24:20;11,57;DEBITO;SALVADOR
226774898261;331;11;39691;98564;16/04/2023 10:00:05;14,89;CREDITO;PORTO ALEGRE
613085428546;331;11;32511;77260;09/03/2023 02:20:02;14,34;CREDITO;PORTO ALEGRE
742021665379;331;15;44727;43086;28/03/2023 15:31:56;13,92;CREDITO;ESTREITO
177919269646;331;15;44727;43086;12/03/2023 07:37:12;11,6;CREDITO;ESTREITO
963407679166;331;15;44727;43086;25/01/2023 14:54:07;15,7;CREDITO;ESTREITO
585224148692;331;15;44727;43086;25/01/2023 14:20:21;10,94;CREDITO;ESTREITO
30004086836;331;19;47094;72114;01/12/2022 15:21:54;15,97;DEBITO;BRASILIA
630175370105;331;04;88150;37748;26/07/2023 13:05:07;15,97;DEBITO;ESTREITO
630175370105;331;11;50487;30670;16/07/2022 12:03:42;12,3;DEBITO;PORTO ALEGRE
557421816337;331;11;47669;42511;11/03/2023 15:54:57;16,68;CREDITO;ESTREITO
159131936071;331;12;71923;60881;19/06/2023 23:40:21;14,58;DEBITO;BELO HORIZONTE
754858696670;331;11;16605;59568;12/10/2022 11:51:23;14,52;DEBITO;PORTO ALEGRE
437707388040;331;11;93144;47953;13/01/2023 10:49:36;15,16;CREDITO;ESTREITO
193417607441;331;19;29825;14006;18/10/2022 12:54:18;13,52;CREDITO;BRASILIA
663988313885;331;15;44727;43086;28/05/2023 22:12:18;16,36;CREDITO;ESTREITO
953033981511;331;12;85572;23044;20/03/2023 14:50:54;16,19;CREDITO;ESTREITO
